TimeSeries ID,api/request_count serviceruntime.googleapis.com/api/request_count).consumed_api.ALIGN_RATE.REDUCE_SUM.resource.type="consumed_api" AND metric.type="serviceruntime.googleapis.com/api/request_count" AND project="i310-project-10" AND resource.labels.service="commentanalyzer.googleapis.com" AND (metric.labels.response_code_class=one_of("4xx" "5xx")).method:google.commentanalyzer.v1alpha1.CommentAnalyzerService.AnalyzeComment.project_id:i310-project-10,api/request_count serviceruntime.googleapis.com/api/request_count).consumed_api.ALIGN_RATE.REDUCE_SUM.resource.type="consumed_api" AND metric.type="serviceruntime.googleapis.com/api/request_count" AND project="i310-project-10" AND resource.labels.service="commentanalyzer.googleapis.com" AND (metric.labels.response_code_class=one_of("4xx" "5xx")).method:google.discovery.Discovery.GetDiscoveryRest.project_id:i310-project-10
method,google.commentanalyzer.v1alpha1.CommentAnalyzerService.AnalyzeComment,google.discovery.Discovery.GetDiscoveryRest
project_id,i310-project-10,i310-project-10
Sun Apr 02 2023 21:00:00 GMT-0500 (Central Daylight Time),0,0.5833333333333334
Mon Apr 03 2023 00:00:00 GMT-0500 (Central Daylight Time),0,0
